,level_0,index,tweetid,user,content,date,lang,sentiment
752,113,135,795401908328550400,1453011,"@LaEscude Sí, a mí también me gustó mucho, pero como todos esfuerzos sociales de Google, el problema es crearles volumen de usuarios.",Sun Nov 06 23:06:07 +0000 2016,es,N
753,114,137,795738550364999680,311661191,Chema en esas y todos en la oficina deseando que vuelva a la oficina y a dirigir la empresa mejor...,Mon Nov 07 21:23:49 +0000 2016,es,P
754,115,138,795747254338547712,2153507828,"Cuando no sepas que hacer nada mas hagarra tu celular, unos audifonos y despeja tu mente!",Mon Nov 07 21:58:24 +0000 2016,es,P
755,116,139,795761629648617472,883559144,"De hoy en ocho nos dan las camisas de undécimo, y yo ni sé si voy a lograr sobrevivir a la semana de trimestrales",Mon Nov 07 22:55:31 +0000 2016,es,N
756,117,140,795661212101017601,559938616,Llevo más de una semana lesionada,Mon Nov 07 16:16:30 +0000 2016,es,N
757,118,141,795667710050963456,37202945,@leonardodiazpor sos mi James gordeon favorito...,Mon Nov 07 16:42:19 +0000 2016,es,P
758,119,143,795625717404958720,75629406,"@Ka_Arroyo_ y cómo mezclan realidad con mundos paralelos, y que es diferente a las demás películas de Marvel",Mon Nov 07 13:55:27 +0000 2016,es,P
759,120,144,795490783453446145,2253921240,@ReyDeLosBullies La quiero aniquilar. Desgraciada.,Mon Nov 07 04:59:16 +0000 2016,es,N
760,121,145,795488824042385408,2253921240,Yo hasta ahora veo el vídeo del pingüino no lo puedo creer. ¿Es normal que esté tan triste? Díganme que ustedes también lloraron.,Mon Nov 07 04:51:29 +0000 2016,es,N
761,122,147,790324639197196288,3395133927,@Natticornia @YouNow ya volvió a esas mierdas porque no tiene a show de huevos es un día triste para el hombre araña...,Sun Oct 23 22:50:52 +0000 2016,es,N
762,123,148,789633490648129537,119934020,Con lo que voy a gastar comprándome algo para halloween me compro una mudada y de paso la entrada en 5 mil,Sat Oct 22 01:04:29 +0000 2016,es,N
763,124,149,791738636135964672,250461290,Acabo de recordar que existen los queques navideños y ya casi es diciembre para verlos por todo lado,Thu Oct 27 20:29:35 +0000 2016,es,P
764,125,150,791610653056364544,79556590,"@MonumentalCR buenos días, coronado frío y nublado, deseándoles un feliz día y que está navidad este llena de amor",Thu Oct 27 12:01:01 +0000 2016,es,P
765,126,151,791005572690681857,626936327,@Javi_Guerrero97 vas a ser un gran comunicador,Tue Oct 25 19:56:39 +0000 2016,es,P
766,127,152,789620351042932736,546338800,Princesa hermosa  Estas creciendo muy rápido Te Amo pequeña de tía,Sat Oct 22 00:12:16 +0000 2016,es,P
767,128,153,789960420610093056,121932508,"Voy a ver Armaggedon. Qué cinta rajado, muchas gracias a la persona que me la recomendó",Sat Oct 22 22:43:35 +0000 2016,es,P
768,129,154,789934663540154368,712435253273432064,Tengo una leve duda de que las fotos del meet acá en CR las van a plublicar hasta el año que viene,Sat Oct 22 21:01:14 +0000 2016,es,N
769,130,155,789682700491759617,50489263,"@Koalasoy es una teja ese cabrón. Si en el programa se ve agradable, en la vida real es el doble de buena gente.",Sat Oct 22 04:20:02 +0000 2016,es,P
770,131,156,790675497512558592,19682117,Sospechosa tarde navideña de octubre... #grinch,Mon Oct 24 22:05:03 +0000 2016,es,N
771,132,157,790449761988046848,590647530,Ya me quedé sin wifi y qué flojera levantarme a encenderlo de nuevo mi mamá que no me quiere ;_;,Mon Oct 24 07:08:03 +0000 2016,es,N
772,133,158,790414725708410880,1386079446,"Se nos está volviendo costumbre del domingo por la noche, ver el episodio anterior de SNL y eso me hace recibir el lunes en un mejor mood",Mon Oct 24 04:48:50 +0000 2016,es,P
773,134,159,791118835038425088,243726408,"@MeLlamoSara @bichoclarke @gabmmd los de cuero,papel y tijera. Que tenía uno visto desde hace dos semanas y le subieron el precio",Wed Oct 26 03:26:43 +0000 2016,es,N
774,135,160,791127304739094529,243726408,"@sinceratops no me dijo nada nuevo, tranqui jaja. Si ve más bolsos lindos me los recomienda también, porfa",Wed Oct 26 04:00:22 +0000 2016,es,NEU
775,136,161,791067778752983041,1708963986,"La típica que nunca ha dicho la palabra ""picha"", siempre se la ha ""comido"".",Wed Oct 26 00:03:50 +0000 2016,es,N
776,137,162,785571705754226688,1700744220,Hay un grupo de estudio religioso en el sótano y están haciendo un bullón increíble. Yo sólo quiero ver mi película de putas,Mon Oct 10 20:04:24 +0000 2016,es,N
777,138,163,785566254060797952,101928367,Es bonito tener orden en la vida; solamente hay que aprender y acostumbrarse a poner las cosas y a las personas en su lugar,Mon Oct 10 19:42:44 +0000 2016,es,P
778,139,166,785819071300251648,2839077209,"Era a la 6 que me quería levantar, no a las 5:15 con el ruido de una hijueputa licuadora gracias al descerebrado de mi primo",Tue Oct 11 12:27:21 +0000 2016,es,N
779,140,169,786047159212781568,50489263,"Si Cofal o Zepol necesitan influenciadores en digital, hoy, después del pichazo que me pegué, yo podría ser uno.",Wed Oct 12 03:33:41 +0000 2016,es,N
780,141,172,786065045713219584,48848038,"@fermeade Gracias a ti hoy soy muy feliz Descansa, que sueñes bonito. Te quiero un montón",Wed Oct 12 04:44:45 +0000 2016,es,P
781,142,173,786129263002918912,726885616227479552,Que feo estar sin celular,Wed Oct 12 08:59:56 +0000 2016,es,N
782,143,174,786076428177661952,3260162564,"Los recuerdos más importantes y los mejores vividos se quedan en el alma, más en cualquier otra cosa son borrables",Wed Oct 12 05:29:59 +0000 2016,es,NEU
783,144,176,786788822377910272,1957602204,Erito es una mala persona,Fri Oct 14 04:40:47 +0000 2016,es,N
784,145,177,786782707330134016,1260695636,"Cuando salga de exámenes me voy a meter al gimnasio y voy a tener un cuerpo lindo, y ahí es cuando voy a ser feliz",Fri Oct 14 04:16:29 +0000 2016,es,P
785,146,178,785658215841181696,2774677761,"New Balance podría dejar de ser el patrocinador de la Sele o sea, camisetas feas otra vez",Tue Oct 11 01:48:10 +0000 2016,es,N
786,147,179,785660633270190080,1353211068,"""El fútbol es 11 contra 11 durante 90 min, pero al final gana Alemania"" #ApagueyVamonos @DFB_Team @DFB_Team_EN #PuraVida",Tue Oct 11 01:57:46 +0000 2016,es,P
787,148,180,785811619204964353,79556590,"@MonumentalCR buenos días, último día laboral, me voy a vacaciones una semana. Éxitos en sus vidas y que sean muy felices",Tue Oct 11 11:57:44 +0000 2016,es,P
788,149,181,785744398705364993,3395133927,"@Pandax14Cr @D4rkusPl4y si va comer gallina mejor quedese calladito, tomese sus pastillitas y siga echandole el cuento a youtubers",Tue Oct 11 07:30:37 +0000 2016,es,N
789,150,182,785391027561439233,2774677761,"@Chepe_Centro bueno no es tan mala, tiene muuuchos elementos de las primeras dos películas (eso es lo mejor) y le agregan otros nuevos",Mon Oct 10 08:06:27 +0000 2016,es,P
790,151,183,786954063615176704,718604377376694273,Mi profe de comunicación se parece a la profesora Umbridge. Yo sé que en el fondo es malvada y nos quiere ver quedarnos.,Fri Oct 14 15:37:24 +0000 2016,es,N
791,152,184,787046850264076289,2774677761,Que me han dicho tantas veces odiosa que a veces creo que si lo soy pero naaah soy un amor,Fri Oct 14 21:46:06 +0000 2016,es,NEU
792,153,185,787049955206627328,69747215,Ahora que trabajo tiempo completo me siento tan merecedora de los viernes como que tengo derecho a cantar The Cure (,Fri Oct 14 21:58:26 +0000 2016,es,P
793,154,186,786963065527033856,114469701,@GloryPB Las maniaticas son lo mas divertidas,Fri Oct 14 16:13:10 +0000 2016,es,P
794,155,187,786964419079122944,614489525,Ya casi me quitan los frenillos y no quiero aún los siento feos. Los necesito al menos un año más,Fri Oct 14 16:18:33 +0000 2016,es,N
795,156,188,786412156711428097,275273434,En otros temas y aparte: la vida da muchas vueltas que curioso como cambian algunas cosas,Thu Oct 13 03:44:03 +0000 2016,es,NEU
796,157,189,786405475055046656,358137563,"@H_E_Y qué injusticia, yo no sabía guardadas porque no las quería arruinar.. y se me dañan en la siguiente puesta",Thu Oct 13 03:17:30 +0000 2016,es,N
797,158,190,786417329731014657,755930095,"Chiky en todos los eventos me dice ""Mae échame a una amiga tuya"" y nunca le he cumplido, soy una mala mejor amiga",Thu Oct 13 04:04:36 +0000 2016,es,N
798,159,191,786416898204393473,12293102,"Mañana debuto en percusión para leones chinos, ya puedo dejar de ser una samulnorian frustrada. Aunque el traje de Samulnori es más lindo",Thu Oct 13 04:02:54 +0000 2016,es,NEU
799,160,192,786464649239752704,48852130,"@mhariprada Por lo menos lo tenes ahí. No me acuerdo la última vez que yo vi al mío (amo esa canción, btw)",Thu Oct 13 07:12:38 +0000 2016,es,NEU
800,161,193,786438206778585088,972789984,@PazBloise A mi me operan el lunes las 4 y leer esto es muy poco alentador Que sigas mejor,Thu Oct 13 05:27:34 +0000 2016,es,N
801,162,194,786509571934130176,78735781,"@Christ_Campos06 júrelo que lo reconsidero siempre, tengo insomnio y la ansiedad no me deja dormir + tengo e mañana",Thu Oct 13 10:11:09 +0000 2016,es,N
802,163,195,786237591569825792,17951093,@ilejarza ¡Es el mejor! Espero con emoción ese disco nuevo y deseo tener tiempo para digerir toda la discografía antes de morir.,Wed Oct 12 16:10:24 +0000 2016,es,P
803,164,196,787109294806216704,299901787,Ese momento en que vas camino a una despedida de soltero y te das cuenta que ya sos adulto,Sat Oct 15 01:54:14 +0000 2016,es,N
804,165,197,787153460957421568,736719201314836481,El amor no dura para siempre,Sat Oct 15 04:49:44 +0000 2016,es,N
805,166,198,787153315377184768,2253921240,De nuevo quiero dedicarme solo a ser groomer y pasear perros. No saben la felicidad que me trae.,Sat Oct 15 04:49:09 +0000 2016,es,P
806,167,200,784583239742713860,358137563,"@KamilaR94 i told you mi batería es un ridículo, un 10% dura 5 minutos ahora. necesito que arreglen esto ya",Sat Oct 08 02:36:35 +0000 2016,es,N
807,168,201,784605890418794501,321093775,@pamearcep Esa es la respuesta correcta jaja,Sat Oct 08 04:06:36 +0000 2016,es,P
808,169,203,792219664013074432,2153122708,Estoy en mi casa encerrada en el carro con musica full cuando debería de estar en algún lado,Sat Oct 29 04:21:01 +0000 2016,es,N
809,170,205,792459312232734721,1643939671,"@DuardoQO jajajaja, es invitación abierta, el único requisito es ser del TEC y ser tuitero.",Sat Oct 29 20:13:17 +0000 2016,es,P
810,171,206,792559306881142784,50489263,"@libadri perfecto. ¡Gracias! A ver cuánto me toca pagar este año, que ya 3 años he pagado lo mismo.",Sun Oct 30 02:50:38 +0000 2016,es,N
811,172,207,792520091204222980,67230973,"Primer vez en años que no tengo plan de Halloween, difraz, nada... solo quiero terminar de estudiar rápido y ver el partido",Sun Oct 30 00:14:48 +0000 2016,es,NEU
812,173,208,792530696136904704,48849839,"#Windows10 qué mal me caes... @Microsoft Para abrir cualquier navegador o aplicación es tan lento, torpe e ineficiente que da pavor",Sun Oct 30 00:56:57 +0000 2016,es,N
813,174,210,792774890835161092,3076235523,Apoyen a la Network @MCRoyalPvP !! Esta network tiene futuro !! P hare videos y directos ahi cuando habran,Sun Oct 30 17:07:17 +0000 2016,es,P
814,175,212,792625137396744192,3294151099,"Si me hubieran pagado el viernes estaría fuertemente de fiesta, pero no aquí estoy acostado en mi cama como 168 colones en la tarjeta",Sun Oct 30 07:12:13 +0000 2016,es,N
815,176,214,793155324085547008,1957602204,Juro que todo lo veo borroso,Mon Oct 31 18:19:00 +0000 2016,es,N
816,177,215,793164052847484928,2253921240,"La vez pasada hice una amiga de baño en el Club. Se llamaba Naomi. Saludos Naomi, te tengo presente.",Mon Oct 31 18:53:41 +0000 2016,es,P
817,178,216,792469210567888896,763016797,1 minuto de silencio por los que trabajamos en horario de Mall y no podemos ver el clásico,Sat Oct 29 20:52:37 +0000 2016,es,N
818,179,217,792122619348684800,179764543,"@LuisRonaldMesen @amy_arom es simple! Mejor no arriesgarse, el q la consuma q la disfrute, yo mejor paso y ya",Fri Oct 28 21:55:24 +0000 2016,es,NEU
819,180,218,792933372892819456,2267258193,Yo no sé ustedes pero mi mejor amigo al chile es EL mejor amigo y lo extraño #zad,Mon Oct 31 03:37:02 +0000 2016,es,NEU
820,181,219,792950601533394944,972789984,@Javiercd18 Jajaja es que te pones a buscar defectos en una buena iniciativa de redes Yo también te quiero y me haces falta.,Mon Oct 31 04:45:30 +0000 2016,es,P
821,182,220,792973675364388864,214714529,"@Emilio_Botas cuidado y se enamora de la suegra, porque vieras que señora y que mano tiene para la cocina, y dicen qe panza llena corazón",Mon Oct 31 06:17:11 +0000 2016,es,P
822,183,221,792997729307725824,2155148128,"Entre todas las miles de personas a las que le podía haber pasado eso, ME PASA A MI -.-'",Mon Oct 31 07:52:46 +0000 2016,es,N
823,184,222,792895126431420417,881498395,millennial memorial: cambiar contraseña wifi con el nombre del gatito amigo de boabdil que se acaba de morir,Mon Oct 31 01:05:04 +0000 2016,es,NEU
824,185,223,791840258040041472,3294151099,"Regalo hermano menor tiene 16 está en plena adolescencia y es insoportable, el que lo acepte lo invito a comer",Fri Oct 28 03:13:23 +0000 2016,es,N
825,186,224,790913130545057792,763016797,"No me niegues, Señor, tu misericordia; que siempre me protejan tu amor y tu verdad. Salmos 40:11 Buen día a todos",Tue Oct 25 13:49:19 +0000 2016,es,P
826,187,225,790060482035974144,2774677761,Me siento más ignorada que de costumbre lo bueno es que soy estudiante universitaria y en vez de lamentarme puedo aprovechar el tiempo,Sun Oct 23 05:21:12 +0000 2016,es,P
827,188,227,787975897664004096,37989014,"@Phoenix2124 si si, prendieron fuego !! La única que me sabía la cantaron cuando estaba haciendo fila en el baño 1 gusto conocerte!!",Mon Oct 17 11:17:48 +0000 2016,es,P
828,189,229,787886655919288320,161567591,Yo que podría decir de mi ex? Fui demasiado feliz y me hizo crecer como persona,Mon Oct 17 05:23:11 +0000 2016,es,P
829,190,230,787858728607322112,3218842148,"Digamos, muy bonito todo, un día super chuzo, todo divino pero mi crush no me dijo feliz cumple",Mon Oct 17 03:32:13 +0000 2016,es,N
830,191,232,793311843045380096,964877532,"@_Star_Vader Si, no hay que perder la esperanza jaja, digamos tuve muchas eectativas con alguien pero no se dio y tome por gordo",Tue Nov 01 04:40:57 +0000 2016,es,P
831,192,235,796205169134465024,104178963,Turbada y espantada. Qué divino Niño ni sagrado manto ni qué albaharda vieja!,Wed Nov 09 04:17:59 +0000 2016,es,N
832,193,236,796393637479325696,60878511,Escucho a @HillaryClinton porque no me aguanté y no puedo creer aún que hayan elegido sobre ella a @realDonaldTrump Es realmente triste.,Wed Nov 09 16:46:54 +0000 2016,es,N
833,194,237,796436593355661312,104178963,@piladetrastos @tsaitami porque al final siempre llegan a lo mismo: es que ella debió asumir más su lado femenino,Wed Nov 09 19:37:35 +0000 2016,es,N
834,195,238,796208842640097280,1046391228,No es posible que Trump vaya ganando las elecciones y que yo aún no me gane una pizza de @OterosPizza. ¡¿Qué es esto?!,Wed Nov 09 04:32:35 +0000 2016,es,N
835,196,240,796007317653385216,133521885,Bill Clinton ya está muy viejito,Tue Nov 08 15:11:48 +0000 2016,es,NEU
836,197,241,796040775364710400,17951093,@dianalaa32 Es una escena de uno de los documentales más respetados sobre naturaleza ('Planet Earth' de la BBC). Dudo que sea montado.,Tue Nov 08 17:24:45 +0000 2016,es,P
837,198,242,797201498379812864,67431770,Hoy es un buen diaaaa,Fri Nov 11 22:17:03 +0000 2016,es,P
838,199,243,797442154998198272,1170617862,Ya no es tan divertido,Sat Nov 12 14:13:20 +0000 2016,es,N
839,200,244,797979127089246208,119934020,"Necesito plata, mi regalo de cumpleaños no alcanzó para la ropa de navidad y año nuevo",Mon Nov 14 01:47:04 +0000 2016,es,N
840,201,245,797920810560155649,249526249,"Yo quiero enseñar mis bolas en facebook, pero su política de desnudos es muy estricta. Mejor no.",Sun Nov 13 21:55:20 +0000 2016,es,NEU
841,202,246,799279043124297728,319919248,Tan triste mi vida que me hablan en Snapchat solo para decirme que mis animales son lindos,Thu Nov 17 15:52:28 +0000 2016,es,N
842,203,247,799265326902951936,478723971,"@ChicadeHumo7 , no hay que sentirse mal por ya no querer creo que es bueno saber lo que uno quiere y lo que no",Thu Nov 17 14:57:58 +0000 2016,es,P
843,204,248,800074815520509956,2484863024,"Suerte nivel, llame a la pizzeria para pasar por una pizza y llueve cuando deje mis sombrilla perdidas",Sat Nov 19 20:34:35 +0000 2016,es,N
844,205,249,800073694286675972,3373046294,Estoy así de hacer una estupidez,Sat Nov 19 20:30:08 +0000 2016,es,N
845,206,250,800197219785867264,964877532,Les parece que soy una persona odiosa? a cada rato me dicen eso y que tengo cara de amargado,Sun Nov 20 04:40:58 +0000 2016,es,N
846,207,252,800166145672310785,37989014,@elinvisiblesoyo jajaja aquí la confianza virtual,Sun Nov 20 02:37:30 +0000 2016,es,NEU
847,208,253,800183148529078272,303439661,Me voy a proponer adelgazar. Necesito ser de nuevo la Gaby de Marzo.,Sun Nov 20 03:45:03 +0000 2016,es,P
848,209,254,798874400019849216,763016797,"...y todo lo que hagan, háganlo con amor. 1 Corintios 16:14 Buen dia a todos",Wed Nov 16 13:04:33 +0000 2016,es,P
849,210,255,799600564283801600,590647530,Me estaba sacando las cejas y como se me ocurren cosas geniales decidí arrancarme una pestaña y ahora me duele el párpado y se hinchó,Fri Nov 18 13:10:05 +0000 2016,es,N
